id,customer_id,car_id,date_bid,bid_price,bid_status
465,62,21,2024-03-08 07:34:36.826683,162486000,Sent
466,92,39,2021-11-28 19:53:51.003120,247583000,Sent
467,24,42,2023-04-23 03:31:50.041518,141198000,Sent
468,7,12,2020-03-12 03:20:40.469966,118097000,Sent
469,51,31,2020-05-02 03:30:00.336872,168970000,Sent
470,12,10,2020-10-28 01:48:21.795951,94327000,Sent
471,89,45,2023-07-31 17:09:31.698314,365822000,Pending
472,18,48,2020-09-09 04:36:32.365102,142760000,Sent
473,27,34,2022-01-12 14:58:47.187564,164173000,Sent
474,37,45,2023-07-27 05:26:16.588867,349740000,Pending
475,87,23,2021-01-31 11:28:30.089149,164718000,Sent
476,42,18,2022-05-08 07:43:51.870958,78713000,Pending
477,60,25,2022-01-15 00:39:40.975133,169572000,Sent
478,11,50,2020-10-02 00:45:30.258760,131527000,Pending
479,80,34,2022-01-08 05:04:21.662013,150758000,Pending
480,36,44,2024-03-16 12:33:30.325512,134980000,Sent
481,63,31,2020-05-02 06:44:06.538665,177785000,Pending
482,1,22,2024-02-17 23:54:46.925984,171832000,Sent
483,29,25,2022-01-09 09:44:18.748312,151366000,Sent
484,61,15,2022-10-30 15:52:59.777802,85812000,Sent
485,96,29,2024-06-21 22:50:11.804757,72041000,Pending
486,57,1,2021-11-11 01:24:51.644480,147317000,Sent
487,66,27,2023-01-21 23:13:44.065227,197981000,Pending
488,52,29,2024-06-14 15:18:49.887506,75154000,Sent
489,17,33,2021-10-26 21:23:50.447255,170661000,Pending
490,71,8,2020-08-26 04:20:06.713629,101155000,Pending
491,73,47,2020-04-05 06:50:29.544154,155576000,Pending
492,100,13,2020-06-29 04:11:07.296544,105860000,Pending
493,46,20,2020-08-16 09:41:08.330231,101964000,Sent
494,48,15,2022-10-25 00:00:04.309681,87182000,Pending
495,27,22,2024-02-10 21:42:04.646057,189016000,Pending
496,90,6,2021-06-05 14:01:20.562502,107539000,Pending
497,70,49,2021-02-13 05:46:26.801150,77715000,Sent
498,96,24,2021-03-31 16:28:12.944040,122670000,Sent
499,17,2,2024-07-19 12:48:36.409760,182840000,Pending
500,98,35,2020-03-01 04:35:45.778913,160770000,Pending
501,3,26,2023-11-22 00:49:13.091121,130161000,Sent
502,38,3,2022-07-30 09:10:54.251687,134503000,Sent
503,3,35,2020-03-06 13:39:43.733207,152669000,Pending
504,1,37,2022-02-28 22:20:16.390329,249831000,Sent
505,85,4,2022-07-08 14:54:59.890144,176149000,Pending
506,75,12,2020-02-29 23:38:19.588057,98283000,Pending
507,6,37,2022-02-17 00:28:35.045357,292827000,Pending
508,26,24,2021-04-24 10:12:58.248902,130644000,Sent
509,63,35,2020-03-25 16:10:49.576526,134539000,Sent
510,90,48,2020-09-22 21:35:50.487403,124092000,Sent
511,71,33,2021-10-24 20:25:59.694047,174127000,Sent
512,13,3,2022-07-21 21:53:17.178291,116491000,Sent
513,50,3,2022-07-29 12:08:58.517592,121392000,Sent
514,20,10,2020-11-10 10:27:30.748004,82395000,Pending
515,91,28,2024-06-03 13:50:34.313244,111318000,Sent
516,82,18,2022-04-25 16:33:11.999760,71466000,Pending
517,38,32,2024-05-13 16:01:11.217879,189759000,Sent
518,97,2,2024-07-10 08:57:49.596148,152555000,Sent
519,18,19,2021-01-08 05:30:07.639965,89775000,Sent
520,66,45,2023-08-03 14:15:54.830267,350713000,Pending
521,25,29,2024-06-19 17:38:11.969149,81173000,Sent
522,94,26,2023-11-28 07:37:51.663991,141703000,Pending
523,10,8,2020-08-22 23:35:23.529418,78742000,Sent
524,100,31,2020-05-15 00:57:43.418294,208979000,Pending
525,26,28,2024-06-15 03:12:53.496810,100467000,Pending
526,76,26,2023-11-27 17:20:15.563682,148993000,Pending
527,25,39,2021-12-01 11:20:31.433339,191265000,Pending
528,76,34,2022-01-15 14:19:36.497394,159221000,Pending
529,78,35,2020-03-14 20:29:50.351718,146366000,Sent
530,2,33,2021-10-06 10:30:06.611553,175238000,Sent
531,39,21,2024-02-19 02:16:16.619561,134043000,Pending
532,82,43,2020-12-28 21:00:59.804936,140360000,Sent
533,81,44,2024-03-19 16:05:59.582631,155290000,Sent
534,95,18,2022-05-06 09:22:00.243702,71656000,Sent
535,58,46,2021-09-22 20:48:26.689227,112429000,Sent
536,12,22,2024-02-25 06:10:26.334310,204096000,Pending
537,53,34,2021-12-29 20:19:17.190230,149768000,Sent
538,10,1,2021-11-15 05:14:20.119257,128988000,Sent
539,5,41,2024-06-04 08:49:31.710970,267956000,Sent
540,79,26,2023-11-21 01:36:45.958237,143926000,Sent
541,88,33,2021-10-19 15:28:27.597295,194616000,Sent
542,22,32,2024-05-26 16:53:52.743931,219407000,Sent
543,46,49,2021-01-30 12:13:45.835661,71103000,Sent
544,100,20,2020-08-10 19:09:14.936251,93948000,Pending
545,61,3,2022-08-07 09:45:18.743068,149988000,Pending
546,36,6,2021-06-07 18:19:08.596086,95123000,Pending
547,53,17,2024-05-16 02:27:50.818133,112681000,Pending
548,66,13,2020-07-14 18:22:08.419355,89088000,Pending
549,35,26,2023-12-03 14:49:10.916790,145015000,Pending
550,45,7,2020-03-16 00:58:28.010823,71456000,Sent
551,31,1,2021-10-31 09:21:22.866379,136124000,Sent
552,85,47,2020-04-19 07:04:07.998086,131076000,Sent
553,65,22,2024-02-14 18:57:32.671351,197378000,Sent
554,85,29,2024-07-01 09:42:31.345239,89639000,Pending
555,43,36,2022-04-08 06:11:31.036546,349969000,Pending
556,69,14,2021-03-20 04:19:24.605971,91009000,Pending
557,71,31,2020-05-18 22:15:43.171607,177678000,Pending
558,100,2,2024-07-27 13:04:07.565834,180045000,Pending
559,96,2,2024-07-20 04:53:50.850620,190149000,Sent
560,42,45,2023-08-06 04:13:40.147093,372701000,Sent
561,22,29,2024-06-16 01:10:24.230172,71463000,Sent
562,18,6,2021-06-10 04:15:37.435759,108126000,Sent
563,17,12,2020-02-29 22:24:44.863322,113452000,Sent
564,34,17,2024-05-12 01:29:52.995093,91257000,Sent
565,45,11,2023-04-15 16:05:32.301184,116810000,Sent
566,15,20,2020-08-08 00:13:46.689898,89696000,Pending
567,22,15,2022-10-14 19:36:40.207645,96758000,Pending
568,88,40,2023-05-06 23:11:41.838645,303620000,Sent
569,84,2,2024-07-26 19:39:18.157407,167884000,Sent
570,21,29,2024-06-25 21:09:13.102795,78968000,Pending
571,91,49,2021-02-16 13:12:51.304711,84966000,Sent
572,72,39,2021-12-22 22:31:15.241738,230918000,Sent
573,84,1,2021-11-22 07:01:46.614635,126900000,Sent
574,3,24,2021-04-17 01:52:51.326958,118659000,Sent
575,3,48,2020-09-03 17:28:02.858656,156200000,Pending
576,76,6,2021-06-10 07:19:30.151143,100999000,Sent
577,1,28,2024-06-12 21:15:17.725376,119307000,Pending
578,95,30,2023-12-24 11:23:41.399076,120878000,Sent
579,77,12,2020-02-22 07:08:27.746006,128130000,Sent
580,56,24,2021-04-15 00:56:42.973357,135461000,Pending
581,83,32,2024-05-06 16:04:01.361408,225544000,Pending
582,35,10,2020-10-28 12:03:26.776004,105565000,Sent
583,18,25,2022-01-26 01:09:16.978002,176753000,Sent
584,1,21,2024-03-03 13:45:36.792755,151579000,Pending
585,37,24,2021-04-17 09:29:45.590046,130338000,Sent
586,20,1,2021-11-03 07:25:23.141065,151112000,Pending
587,40,20,2020-08-29 21:38:50.299589,83527000,Sent
588,42,39,2021-11-27 02:34:58.583327,194645000,Pending
589,92,49,2021-01-23 10:25:49.873746,79843000,Pending
590,60,43,2021-01-08 15:58:35.249012,130556000,Sent
591,90,43,2020-12-12 06:39:44.035316,171103000,Sent
592,74,47,2020-04-06 09:24:44.793666,164499000,Sent
593,2,47,2020-04-15 08:24:36.295722,154688000,Pending
594,63,48,2020-09-13 10:27:35.191336,120076000,Pending
595,8,9,2021-05-04 20:54:54.362870,126688000,Sent
596,33,35,2020-02-28 11:53:23.845549,133468000,Pending
597,97,46,2021-09-26 08:46:45.650397,104160000,Pending
598,44,17,2024-04-25 21:19:51.525740,91463000,Sent
599,38,28,2024-06-04 15:22:26.646216,122839000,Pending
600,24,15,2022-10-15 21:05:03.004538,99497000,Sent
601,57,50,2020-09-23 20:04:03.331628,131078000,Pending
602,26,25,2022-01-15 04:46:54.475259,150068000,Pending
603,67,17,2024-05-07 23:29:21.047595,99391000,Pending
604,17,30,2024-01-01 13:59:20.785830,149512000,Sent
605,25,18,2022-04-29 23:15:25.850302,89714000,Sent
606,21,36,2022-04-02 18:54:18.605530,392569000,Pending
607,95,28,2024-06-22 18:38:45.048994,125314000,Sent
608,31,17,2024-05-03 11:32:48.282204,108185000,Pending
609,85,14,2021-03-31 16:37:20.512616,75591000,Pending
610,11,32,2024-05-07 15:47:14.871083,180733000,Sent
611,85,48,2020-09-24 23:48:01.334704,151698000,Pending
612,77,32,2024-05-11 22:57:52.408000,208580000,Pending
613,90,4,2022-07-01 21:25:02.823732,190466000,Pending
614,71,16,2022-11-24 09:45:44.916535,73301000,Sent
615,46,4,2022-07-15 00:08:57.109519,191045000,Pending
616,64,6,2021-06-05 00:41:24.807145,102830000,Pending
617,38,30,2024-01-04 02:49:27.048623,122057000,Sent
618,48,31,2020-05-02 01:24:19.874717,212371000,Sent
619,68,17,2024-05-20 15:02:50.135328,95597000,Pending
620,96,45,2023-07-25 17:39:44.631792,302321000,Pending
621,40,12,2020-03-12 06:00:06.294456,115769000,Pending
622,47,25,2022-01-23 14:07:50.908736,185436000,Sent
623,93,36,2022-04-02 23:37:04.001382,382353000,Pending
624,88,19,2020-12-16 20:18:28.783038,97032000,Sent
625,61,29,2024-06-30 12:54:21.245141,71277000,Sent
626,71,2,2024-07-17 07:10:52.082953,183881000,Sent
627,22,12,2020-03-13 08:42:34.407157,111458000,Pending
628,19,46,2021-10-07 04:57:04.942136,118439000,Sent
629,55,5,2020-09-09 16:11:40.090348,109687000,Pending
630,76,41,2024-06-15 12:00:57.985607,256949000,Pending
631,98,15,2022-10-25 02:07:10.655911,85261000,Sent
632,83,49,2021-01-29 09:34:35.570546,89121000,Pending
633,47,34,2022-01-10 06:18:53.810945,160836000,Pending
634,53,5,2020-09-16 06:01:52.189403,94485000,Pending
635,82,14,2021-03-16 04:33:11.147699,86313000,Pending
636,27,2,2024-07-17 15:39:26.738771,188480000,Sent
637,20,2,2024-08-02 03:17:39.696000,197831000,Pending
638,89,48,2020-09-21 12:36:58.038270,143610000,Sent
639,98,28,2024-06-19 13:18:12.664037,98816000,Pending
640,67,24,2021-04-14 05:15:16.676186,156645000,Sent
641,90,38,2024-02-25 19:58:52.082541,102075000,Pending
642,42,26,2023-11-30 09:51:28.315340,125957000,Sent
643,62,50,2020-09-08 02:14:57.811280,151514000,Sent
644,98,34,2022-01-16 07:45:50.559079,162991000,Sent
645,43,20,2020-08-27 07:06:15.654959,106667000,Sent
646,72,2,2024-07-11 22:38:10.142179,159888000,Sent
647,7,17,2024-04-23 10:58:18.778818,110602000,Sent
648,41,2,2024-07-20 00:48:54.333809,183890000,Pending
649,1,9,2021-05-16 05:02:53.328294,127647000,Sent
650,4,37,2022-02-22 07:16:30.034960,267230000,Sent
651,36,21,2024-02-19 08:12:37.879481,141958000,Sent
652,100,1,2021-11-17 06:32:36.412824,135522000,Pending
653,48,49,2021-01-29 21:59:22.709130,91262000,Sent
654,16,29,2024-06-12 16:30:45.670030,79313000,Pending
655,58,8,2020-08-06 22:16:52.210781,104166000,Pending
656,74,32,2024-05-12 07:35:16.383949,189772000,Sent
657,78,15,2022-10-24 03:08:17.993279,94247000,Sent
658,45,9,2021-04-29 11:10:22.525604,136132000,Pending
659,58,41,2024-06-03 19:11:08.119186,272784000,Pending
660,71,11,2023-04-17 06:45:42.848187,119683000,Pending
661,61,37,2022-02-14 14:36:04.294803,281825000,Pending
662,5,34,2022-01-11 12:16:59.588659,145959000,Sent
663,11,39,2021-11-26 23:10:51.181696,238257000,Pending
664,80,7,2020-02-27 16:58:57.536785,72454000,Pending
665,39,17,2024-05-08 06:02:32.637803,95690000,Pending
666,96,24,2021-04-04 22:36:21.602567,126839000,Sent
667,54,6,2021-05-28 04:58:09.060438,98841000,Pending
668,39,44,2024-03-15 16:40:40.933880,167341000,Sent
669,4,24,2021-04-19 04:15:24.106983,145251000,Sent
670,38,36,2022-04-19 19:42:53.649916,359924000,Pending
671,96,39,2021-11-28 23:38:51.921022,228203000,Sent
672,11,11,2023-04-03 06:47:02.257854,102855000,Pending
673,5,49,2021-02-09 18:38:50.750443,77999000,Pending
674,28,30,2024-01-06 13:23:11.624802,116396000,Pending
675,75,32,2024-05-26 11:10:36.901280,236927000,Sent
676,84,10,2020-11-13 06:38:13.964362,89847000,Sent
677,31,12,2020-02-29 05:07:17.574283,117657000,Pending
678,6,45,2023-07-29 22:59:09.692997,357974000,Sent
679,44,32,2024-05-08 09:56:40.675303,235531000,Pending
680,82,41,2024-06-23 05:26:59.370180,271259000,Pending
681,69,47,2020-04-01 04:59:14.141153,127893000,Sent
682,95,24,2021-04-20 19:23:49.776667,153580000,Sent
683,41,46,2021-10-05 18:07:33.615442,94782000,Sent
684,9,20,2020-08-07 12:45:35.192473,101894000,Pending
685,67,13,2020-07-06 12:13:55.735262,96607000,Sent
686,26,22,2024-02-20 23:11:13.786611,208044000,Sent
687,1,47,2020-04-07 10:25:34.512327,150402000,Sent
688,15,7,2020-02-27 03:59:40.496272,91749000,Sent
689,28,48,2020-09-05 22:10:19.846541,154833000,Sent
690,21,38,2024-02-29 23:37:14.899067,96598000,Pending
691,70,50,2020-09-23 15:57:33.132614,119000000,Pending
692,30,19,2020-12-23 17:44:08.031954,99878000,Pending
693,38,13,2020-07-11 16:33:12.408263,109431000,Pending
694,31,28,2024-06-11 08:48:39.295768,106785000,Pending
695,60,4,2022-06-27 19:52:57.486741,206595000,Pending
696,7,20,2020-08-18 04:44:16.057134,105829000,Pending
697,97,42,2023-04-29 03:02:42.938480,129630000,Pending
698,1,16,2022-12-06 17:35:28.358447,64240000,Pending
699,22,15,2022-10-04 12:22:19.809106,88704000,Sent
700,78,45,2023-07-24 04:55:12.817026,360439000,Pending
701,94,28,2024-06-07 19:29:32.698110,112657000,Sent
702,90,22,2024-02-11 09:02:44.135910,158496000,Sent
703,69,12,2020-02-16 13:12:23.969043,123351000,Pending
704,43,1,2021-11-07 02:14:31.376758,132619000,Sent
705,77,43,2020-12-22 02:03:02.119081,130792000,Pending
706,28,25,2022-01-26 12:18:53.735278,149928000,Pending
707,99,25,2022-01-08 06:19:39.609832,159076000,Sent
708,59,46,2021-10-02 04:48:28.000132,89632000,Sent
709,39,8,2020-08-22 21:25:14.531755,86246000,Sent
710,65,10,2020-11-19 16:29:59.775283,108104000,Sent
711,67,46,2021-09-22 22:47:50.827909,94512000,Pending
712,5,40,2023-05-15 15:36:18.368183,339768000,Sent
713,56,2,2024-07-24 04:03:18.532432,197387000,Sent
714,78,25,2022-01-11 23:14:56.764391,186022000,Pending
715,77,41,2024-06-18 06:03:09.264760,324136000,Sent
716,36,48,2020-09-22 01:32:21.154346,158019000,Pending
717,81,38,2024-03-01 22:22:26.574989,96979000,Sent
718,62,4,2022-06-26 02:08:54.081577,206857000,Pending
719,19,8,2020-09-01 22:38:07.131760,83368000,Pending
720,54,26,2023-11-27 19:23:07.221584,159233000,Sent
721,20,28,2024-05-30 07:48:00.105085,104192000,Pending
722,23,9,2021-05-07 03:09:53.927224,136543000,Sent
723,81,14,2021-04-11 21:55:08.427248,75204000,Sent
724,2,15,2022-10-30 16:50:51.907315,75209000,Pending
725,95,43,2021-01-02 21:08:49.798738,132035000,Sent
726,19,47,2020-04-20 17:02:24.901817,127616000,Sent
727,78,41,2024-06-02 22:50:19.999504,302196000,Sent
728,59,17,2024-05-05 21:42:24.667567,100973000,Pending
729,10,27,2023-01-07 22:04:56.933648,157199000,Sent
730,32,36,2022-04-18 20:03:05.139180,358996000,Pending
731,67,11,2023-04-06 14:58:51.049608,95156000,Pending
732,10,35,2020-03-22 06:22:47.212238,141865000,Pending
733,78,41,2024-06-25 06:25:22.586517,251081000,Sent
734,80,48,2020-09-05 16:43:08.323024,128688000,Pending
735,13,5,2020-09-23 17:56:30.855852,114655000,Sent
736,11,47,2020-03-26 12:19:24.564641,160134000,Sent
737,89,44,2024-03-11 20:43:13.755062,131629000,Sent
738,94,31,2020-05-17 02:09:44.930188,203590000,Sent
739,83,27,2023-01-11 20:39:31.408720,204631000,Pending
740,74,33,2021-10-21 05:15:10.216982,194231000,Pending
741,65,1,2021-11-21 14:04:30.930474,135481000,Pending
742,10,31,2020-05-02 21:08:44.937344,185957000,Pending
743,64,21,2024-03-10 07:59:21.922106,173907000,Pending
744,89,7,2020-03-02 06:20:32.719794,68309000,Sent
745,86,25,2022-01-03 13:47:05.848530,190769000,Pending
746,34,12,2020-02-25 18:12:44.812505,124917000,Pending
747,17,12,2020-03-05 22:05:16.541562,123401000,Pending
748,67,4,2022-07-04 23:25:33.744746,183878000,Pending
749,9,38,2024-03-02 21:35:41.222817,106178000,Sent
750,36,31,2020-04-25 14:04:37.118856,194539000,Pending
751,23,20,2020-08-05 16:14:56.074874,81554000,Sent
752,92,1,2021-11-02 09:43:48.215054,164724000,Sent
753,71,37,2022-02-27 18:50:37.348228,326685000,Pending
754,64,20,2020-08-05 11:36:58.192649,97499000,Pending
755,62,11,2023-04-08 00:22:14.286000,110490000,Sent
756,96,45,2023-08-12 08:43:46.511313,339230000,Sent
757,41,28,2024-06-21 21:00:45.091697,112801000,Pending
758,62,32,2024-05-12 20:09:36.510026,186623000,Pending
759,22,12,2020-02-28 21:54:33.522843,96357000,Sent
760,66,18,2022-04-21 22:32:59.276587,90936000,Sent
761,96,9,2021-04-30 04:00:28.980459,123891000,Sent
762,91,43,2020-12-18 11:17:10.408859,149939000,Pending
763,62,2,2024-07-09 22:02:28.990662,177651000,Sent
764,31,3,2022-07-23 10:33:36.291380,149019000,Sent
765,55,12,2020-03-02 07:45:49.251193,98410000,Sent
766,4,5,2020-08-29 07:53:46.188505,91321000,Pending
767,19,31,2020-05-11 05:46:52.933455,196425000,Pending
768,12,26,2023-11-26 16:52:27.074893,123802000,Sent
769,15,33,2021-10-04 09:30:51.106687,171986000,Pending
770,7,27,2023-01-08 15:44:58.772450,166383000,Sent
771,26,11,2023-04-17 04:06:41.955982,114712000,Sent
772,78,44,2024-03-19 15:42:44.376548,133751000,Sent
773,57,50,2020-09-22 03:55:50.165807,143661000,Pending
774,73,33,2021-10-24 18:21:45.225325,191897000,Sent
775,59,17,2024-05-13 15:25:02.198364,89143000,Sent
776,74,37,2022-02-25 11:25:58.088789,250243000,Pending
777,87,43,2020-12-26 00:06:38.935245,136605000,Pending
778,10,20,2020-08-23 17:20:47.352354,103236000,Sent
779,49,32,2024-04-29 00:08:38.051769,216678000,Sent
780,52,5,2020-09-06 01:17:35.350135,104546000,Pending
781,24,16,2022-11-13 02:49:33.689715,77609000,Sent
782,3,18,2022-05-04 04:44:46.048515,88720000,Sent
783,31,25,2022-01-26 02:17:26.048370,173122000,Pending
784,98,41,2024-06-16 20:33:06.289904,247887000,Sent
785,13,11,2023-04-10 04:41:52.560106,123134000,Sent
786,77,31,2020-05-18 18:43:52.147148,209769000,Pending
787,37,14,2021-03-29 02:13:29.595560,74424000,Pending
788,75,29,2024-06-29 04:50:39.314931,83664000,Pending
789,63,50,2020-09-06 20:26:17.467346,128349000,Pending
790,13,29,2024-07-01 09:48:38.426090,70548000,Sent
791,50,22,2024-02-01 17:33:24.371027,172869000,Sent
792,40,35,2020-02-28 05:08:27.872483,156968000,Pending
793,89,44,2024-03-23 08:40:10.293474,126401000,Sent
794,32,50,2020-09-12 03:42:12.242472,118880000,Pending
795,60,4,2022-07-11 23:29:39.992163,189061000,Pending
796,34,16,2022-12-05 00:19:26.149798,67842000,Pending
797,23,41,2024-06-27 19:18:22.170839,253978000,Pending
798,95,26,2023-12-18 03:57:24.887320,147365000,Sent
799,44,28,2024-06-14 20:48:15.187729,108288000,Sent
800,13,36,2022-04-10 17:58:06.148634,344704000,Sent
801,95,23,2021-01-29 23:03:37.837805,169393000,Pending
802,76,24,2021-04-10 03:04:16.207007,119473000,Pending
803,39,36,2022-04-04 23:36:07.304096,327394000,Sent
804,23,5,2020-09-23 19:24:53.012541,94773000,Sent
805,37,16,2022-12-05 09:29:22.440219,64349000,Pending
806,74,36,2022-04-01 11:48:36.497428,383909000,Sent
807,70,23,2021-02-05 15:05:45.763256,179224000,Pending
808,77,12,2020-02-26 23:34:40.604242,111557000,Sent
809,86,1,2021-11-15 21:01:05.571652,128825000,Sent
810,60,19,2021-01-09 15:17:23.394110,101143000,Pending
811,6,43,2021-01-06 06:01:13.131696,141611000,Pending
812,11,25,2022-01-04 06:46:39.567768,155322000,Sent
813,80,27,2023-01-09 14:48:56.011529,198910000,Pending
814,14,38,2024-03-06 10:22:29.490832,106853000,Sent
815,19,12,2020-02-25 15:18:39.400705,113373000,Pending
816,17,50,2020-09-26 11:40:28.698928,135737000,Sent
817,37,41,2024-06-11 22:27:13.696302,321104000,Pending
818,21,3,2022-08-12 15:42:33.035616,115270000,Pending
819,84,22,2024-02-22 21:37:00.513534,174347000,Pending
820,59,47,2020-04-19 13:50:52.601606,132651000,Sent
821,96,17,2024-04-28 20:56:23.421105,105407000,Sent
822,3,25,2022-01-16 13:09:23.316772,168445000,Sent
823,24,47,2020-04-17 21:07:57.969798,153283000,Pending
824,15,9,2021-05-07 04:19:57.312642,133566000,Sent
825,91,37,2022-02-10 21:29:42.177301,271776000,Pending
826,96,32,2024-05-23 11:54:35.017190,175036000,Sent
827,81,40,2023-05-07 09:11:19.719436,291344000,Pending
828,82,48,2020-09-05 12:36:43.804046,144181000,Pending
829,81,25,2022-01-16 05:44:51.294160,176360000,Sent
830,18,50,2020-09-27 01:30:31.117435,128581000,Sent
831,15,38,2024-03-14 22:58:43.733491,103001000,Pending
832,47,19,2020-12-21 18:47:01.032617,97828000,Sent
833,15,39,2021-12-20 03:32:37.875109,198953000,Sent
834,65,1,2021-11-19 05:47:13.561277,152841000,Sent
835,43,45,2023-08-13 00:34:57.569903,339193000,Sent
836,88,14,2021-04-07 14:37:19.732231,94701000,Sent
837,41,43,2021-01-04 13:20:08.479032,171030000,Sent
838,2,3,2022-07-23 09:44:12.281449,123104000,Sent
839,49,18,2022-05-07 01:40:06.947243,73064000,Sent
840,8,49,2021-02-01 18:26:04.365865,82175000,Pending
841,82,16,2022-11-26 13:14:37.749443,73358000,Pending
842,45,10,2020-11-01 07:18:39.022902,93036000,Pending
843,68,6,2021-06-17 08:10:38.340004,87987000,Sent
844,44,28,2024-06-21 03:39:51.064609,95478000,Pending
845,1,1,2021-11-14 17:23:39.171079,144550000,Sent
846,49,25,2022-01-24 06:38:18.390370,183064000,Pending
847,54,46,2021-10-05 23:36:46.774994,111500000,Pending
848,4,22,2024-02-06 18:15:31.566432,203678000,Sent
849,93,21,2024-02-18 01:59:03.297404,153789000,Pending
850,42,38,2024-03-02 20:30:02.722745,100202000,Pending
851,25,10,2020-11-20 20:13:56.824867,93491000,Pending
852,69,24,2021-04-17 21:02:24.380651,119882000,Pending
853,99,29,2024-06-18 01:03:24.429931,73227000,Pending
854,98,34,2022-01-08 20:17:06.894874,160627000,Sent
855,100,9,2021-05-07 10:11:56.911587,142195000,Sent
856,55,21,2024-02-18 02:19:24.675275,173890000,Sent
857,84,47,2020-04-11 20:51:16.354777,128135000,Pending
858,75,43,2021-01-07 22:23:54.118621,135344000,Sent
859,90,41,2024-06-11 19:06:46.928537,315422000,Sent
860,81,30,2023-12-25 05:32:48.501972,114218000,Sent
861,18,17,2024-05-11 21:52:38.667465,92265000,Sent
862,46,45,2023-08-06 06:14:57.115363,303736000,Sent
863,34,7,2020-03-09 15:55:40.669613,74135000,Sent
864,90,22,2024-02-14 15:33:40.740460,167570000,Sent
865,94,25,2022-01-03 09:32:51.248682,146091000,Sent
866,50,36,2022-04-02 00:28:38.481268,370605000,Sent
867,60,29,2024-06-29 00:23:07.094989,79908000,Sent
868,7,23,2021-02-05 10:14:58.243071,137674000,Sent
869,100,5,2020-09-18 21:07:22.508915,87129000,Pending
870,64,14,2021-04-04 14:17:38.539001,75982000,Sent
871,73,33,2021-10-15 14:08:53.316921,173746000,Sent
872,56,22,2024-02-09 17:16:43.329677,190610000,Pending
873,73,37,2022-02-11 18:09:10.639806,320301000,Sent
874,14,38,2024-03-16 13:33:45.582767,104342000,Pending
875,99,3,2022-08-13 10:14:48.782899,143287000,Sent
876,20,47,2020-04-18 16:52:33.454799,142433000,Sent
877,98,1,2021-11-21 07:07:36.248914,136719000,Pending
878,34,35,2020-03-07 04:25:57.555016,156249000,Sent
879,73,12,2020-03-03 19:43:36.681700,99656000,Pending
880,94,32,2024-04-29 22:22:36.533139,175303000,Pending
881,13,46,2021-10-06 03:33:30.540257,110216000,Sent
882,92,16,2022-11-13 15:32:37.376975,66154000,Sent
883,15,11,2023-04-24 17:29:04.174894,108063000,Sent
884,92,37,2022-02-25 04:29:48.603220,286680000,Pending
885,59,20,2020-08-06 21:39:26.231058,90265000,Pending
886,67,43,2020-12-23 21:05:09.417341,152025000,Sent
887,48,34,2022-01-07 08:08:10.135305,162250000,Sent
888,72,1,2021-11-05 20:36:51.822084,163950000,Pending
889,77,31,2020-05-04 06:46:06.818006,191145000,Sent
890,22,12,2020-02-15 00:13:24.758738,126792000,Sent
891,25,36,2022-04-18 12:18:58.104796,381906000,Sent
892,38,9,2021-04-25 23:30:30.185221,130672000,Sent
893,13,35,2020-03-12 10:22:44.432002,159318000,Pending
894,56,38,2024-02-29 23:17:04.864069,95704000,Pending
895,41,32,2024-05-02 12:25:41.777682,213563000,Pending
896,22,23,2021-01-19 12:12:53.814372,143807000,Pending
897,72,25,2022-01-20 12:04:02.856717,186880000,Pending
898,38,2,2024-07-23 05:32:13.089473,186469000,Sent
899,45,24,2021-04-26 10:53:59.029589,135741000,Pending
900,38,45,2023-08-12 04:42:51.456394,299908000,Sent
901,52,50,2020-09-15 04:12:09.816989,120112000,Pending
902,69,5,2020-09-06 18:51:02.499405,91573000,Sent
903,83,3,2022-07-25 07:09:00.331238,113520000,Pending
904,91,26,2023-12-11 13:45:50.439501,126967000,Sent
905,11,37,2022-02-19 23:21:56.702116,266258000,Sent
906,63,47,2020-04-12 03:25:10.903039,137230000,Pending
907,50,49,2021-02-10 10:41:04.095795,74590000,Sent
908,85,44,2024-04-02 09:48:57.515415,154223000,Sent
909,47,38,2024-03-16 13:58:36.601868,102095000,Pending
910,29,8,2020-08-15 12:32:59.663274,103747000,Sent
911,25,35,2020-03-08 16:43:17.947850,131383000,Pending
912,71,35,2020-03-22 09:01:23.429198,167808000,Sent
913,14,37,2022-02-23 17:04:08.543747,282300000,Sent
914,49,20,2020-08-23 15:30:39.245766,82139000,Sent
915,20,1,2021-10-29 15:33:58.543179,125661000,Pending
916,57,9,2021-05-17 01:44:08.033016,137044000,Pending
917,84,7,2020-03-10 14:36:03.876853,86008000,Sent
918,75,18,2022-04-14 05:06:01.155305,76475000,Pending
919,18,43,2021-01-03 23:02:37.948932,143183000,Sent
920,52,32,2024-04-30 11:00:05.558560,191998000,Pending
921,3,47,2020-04-09 11:30:22.799379,167825000,Pending
922,42,49,2021-01-24 20:19:21.795329,73286000,Pending
923,75,37,2022-02-16 00:20:10.072875,257676000,Sent
924,85,44,2024-03-31 06:19:20.442452,151173000,Sent
925,20,31,2020-05-16 09:40:34.535502,197400000,Pending
926,23,9,2021-05-01 01:40:26.416692,134925000,Sent
927,26,19,2020-12-18 11:28:54.421552,101199000,Sent
928,10,28,2024-06-14 14:16:05.218254,108018000,Sent
929,50,37,2022-02-24 02:17:24.738147,273667000,Sent
